cod-ine,nombre,rural,urbana,tipo_desague,tenencia,acceso_agua
10402,Tomina,2634,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":379},{""t"":""A una cámara séptica"", ""u"":0, ""r"":180},{""t"":""A un pozo ciego"", ""u"":0, ""r"":336},{""t"":""No tiene"", ""u"":0, ""r"":1218}]","[{""t"":""Propia"", ""u"":0, ""r"":1819},{""t"":""Alquilada"", ""u"":0, ""r"":204},{""t"":""En contrato anticrético"", ""u"":0, ""r"":2},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":2},{""t"":""Cedida por servicios"", ""u"":0, ""r"":24},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":53},{""t"":""Otra"", ""u"":0, ""r"":9}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":1666},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":12},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":262},{""t"":""Pileta pública"", ""u"":0, ""r"":135},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":7},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":31}]"
10403,Sopachuy,1861,799,"[{""t"":""Al alcantarillado"", ""u"":466, ""r"":14},{""t"":""A una cámara séptica"", ""u"":5, ""r"":5},{""t"":""A un pozo ciego"", ""u"":11, ""r"":151},{""t"":""A la calle"", ""u"":1, ""r"":0},{""t"":""A la quebrada, río"", ""u"":2, ""r"":3},{""t"":""No tiene"", ""u"":119, ""r"":1233}]","[{""t"":""Propia"", ""u"":369, ""r"":1315},{""t"":""Alquilada"", ""u"":164, ""r"":20},{""t"":""En contrato anticrético"", ""u"":5, ""r"":0},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":10, ""r"":31},{""t"":""Prestada por parientes o amigos"", ""u"":36, ""r"":33},{""t"":""Otra"", ""u"":20, ""r"":6}]","[{""t"":""Cañería de red"", ""u"":520, ""r"":560},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":17},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":41, ""r"":666},{""t"":""Pileta pública"", ""u"":43, ""r"":145},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":3},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":15}]"
10404,Villa Alcalá,1289,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":207},{""t"":""A una cámara séptica"", ""u"":0, ""r"":7},{""t"":""A un pozo ciego"", ""u"":0, ""r"":54},{""t"":""A la calle"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":0, ""r"":803}]","[{""t"":""Propia"", ""u"":0, ""r"":910},{""t"":""Alquilada"", ""u"":0, ""r"":82},{""t"":""En contrato anticrético"", ""u"":0, ""r"":9},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":3},{""t"":""Cedida por servicios"", ""u"":0, ""r"":17},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":39},{""t"":""Otra"", ""u"":0, ""r"":12}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":862},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":4},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":150},{""t"":""Pileta pública"", ""u"":0, ""r"":49},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":7}]"
10405,El Villar,1451,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":184},{""t"":""A una cámara séptica"", ""u"":0, ""r"":48},{""t"":""A un pozo ciego"", ""u"":0, ""r"":231},{""t"":""A la quebrada, río"", ""u"":0, ""r"":2},{""t"":""No tiene"", ""u"":0, ""r"":747}]","[{""t"":""Propia"", ""u"":0, ""r"":1025},{""t"":""Alquilada"", ""u"":0, ""r"":100},{""t"":""En contrato anticrético"", ""u"":0, ""r"":5},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":0, ""r"":38},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":34},{""t"":""Otra"", ""u"":0, ""r"":9}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":666},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":17},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":455},{""t"":""Pileta pública"", ""u"":0, ""r"":54},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":1},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":19}]"
10501,Monteagudo,4029,3108,"[{""t"":""Al alcantarillado"", ""u"":2132, ""r"":12},{""t"":""A una cámara séptica"", ""u"":34, ""r"":108},{""t"":""A un pozo ciego"", ""u"":280, ""r"":780},{""t"":""A la calle"", ""u"":3, ""r"":2},{""t"":""A la quebrada, río"", ""u"":1, ""r"":3},{""t"":""A un lago, laguna, curichi"", ""u"":1, ""r"":0},{""t"":""No tiene"", ""u"":314, ""r"":2409}]","[{""t"":""Propia"", ""u"":1640, ""r"":2764},{""t"":""Alquilada"", ""u"":756, ""r"":157},{""t"":""En contrato anticrético"", ""u"":91, ""r"":9},{""t"":""En contrato anticrético y alquiler"", ""u"":5, ""r"":7},{""t"":""Cedida por servicios"", ""u"":66, ""r"":144},{""t"":""Prestada por parientes o amigos"", ""u"":164, ""r"":166},{""t"":""Otra"", ""u"":43, ""r"":67}]","[{""t"":""Cañería de red"", ""u"":2609, ""r"":1853},{""t"":""Carro repartidor (aguatero)"", ""u"":2, ""r"":0},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":19},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":13, ""r"":1166},{""t"":""Pileta pública"", ""u"":134, ""r"":150},{""t"":""Pozo o noria con bomba"", ""u"":1, ""r"":19},{""t"":""Pozo o noria sin bomba"", ""u"":6, ""r"":107}]"
10502,San Pablo de Huacareta,2544,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":234},{""t"":""A una cámara séptica"", ""u"":0, ""r"":50},{""t"":""A un pozo ciego"", ""u"":0, ""r"":394},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":0, ""r"":1400}]","[{""t"":""Propia"", ""u"":0, ""r"":1586},{""t"":""Alquilada"", ""u"":0, ""r"":206},{""t"":""En contrato anticrético"", ""u"":0, ""r"":5},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":3},{""t"":""Cedida por servicios"", ""u"":0, ""r"":130},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":128},{""t"":""Otra"", ""u"":0, ""r"":21}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":1267},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":2},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":12},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":678},{""t"":""Pileta pública"", ""u"":0, ""r"":84},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":9},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":27}]"
10601,Tarabuco,4554,1046,"[{""t"":""Al alcantarillado"", ""u"":457, ""r"":249},{""t"":""A una cámara séptica"", ""u"":2, ""r"":39},{""t"":""A un pozo ciego"", ""u"":9, ""r"":362},{""t"":""A la calle"", ""u"":2, ""r"":4},{""t"":""A la quebrada, río"", ""u"":2, ""r"":13},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":309, ""r"":2937}]","[{""t"":""Propia"", ""u"":486, ""r"":3366},{""t"":""Alquilada"", ""u"":223, ""r"":102},{""t"":""En contrato anticrético"", ""u"":25, ""r"":7},{""t"":""En contrato anticrético y alquiler"", ""u"":1, ""r"":0},{""t"":""Cedida por servicios"", ""u"":9, ""r"":45},{""t"":""Prestada por parientes o amigos"", ""u"":32, ""r"":67},{""t"":""Otra"", ""u"":5, ""r"":18}]","[{""t"":""Cañería de red"", ""u"":672, ""r"":1697},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":5},{""t"":""Lago, laguna, curichi"", ""u"":15, ""r"":45},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":29, ""r"":1108},{""t"":""Pileta pública"", ""u"":62, ""r"":376},{""t"":""Pozo o noria con bomba"", ""u"":1, ""r"":65},{""t"":""Pozo o noria sin bomba"", ""u"":2, ""r"":309}]"
10602,Yamparáez,3699,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":437},{""t"":""A una cámara séptica"", ""u"":0, ""r"":50},{""t"":""A un pozo ciego"", ""u"":0, ""r"":368},{""t"":""A la calle"", ""u"":0, ""r"":21},{""t"":""A la quebrada, río"", ""u"":0, ""r"":29},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":2},{""t"":""No tiene"", ""u"":0, ""r"":2043}]","[{""t"":""Propia"", ""u"":0, ""r"":2736},{""t"":""Alquilada"", ""u"":0, ""r"":83},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":0, ""r"":59},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":62},{""t"":""Otra"", ""u"":0, ""r"":9}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":1216},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":4},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":63},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":1133},{""t"":""Pileta pública"", ""u"":0, ""r"":129},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":173},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":232}]"
10701,Camargo,3862,1737,"[{""t"":""Al alcantarillado"", ""u"":1247, ""r"":11},{""t"":""A una cámara séptica"", ""u"":16, ""r"":77},{""t"":""A un pozo ciego"", ""u"":77, ""r"":593},{""t"":""No tiene"", ""u"":152, ""r"":2152}]","[{""t"":""Propia"", ""u"":826, ""r"":2571},{""t"":""Alquilada"", ""u"":492, ""r"":86},{""t"":""En contrato anticrético"", ""u"":55, ""r"":7},{""t"":""En contrato anticrético y alquiler"", ""u"":4, ""r"":1},{""t"":""Cedida por servicios"", ""u"":28, ""r"":52},{""t"":""Prestada por parientes o amigos"", ""u"":68, ""r"":108},{""t"":""Otra"", ""u"":19, ""r"":8}]","[{""t"":""Cañería de red"", ""u"":1472, ""r"":1735},{""t"":""Lago, laguna, curichi"", ""u"":1, ""r"":34},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":2, ""r"":714},{""t"":""Pileta pública"", ""u"":17, ""r"":247},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":31},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":72}]"
10702,San Lucas,11050,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":707},{""t"":""A una cámara séptica"", ""u"":0, ""r"":84},{""t"":""A un pozo ciego"", ""u"":0, ""r"":1015},{""t"":""A la calle"", ""u"":0, ""r"":3},{""t"":""A la quebrada, río"", ""u"":0, ""r"":21},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":2},{""t"":""No tiene"", ""u"":0, ""r"":6176}]","[{""t"":""Propia"", ""u"":0, ""r"":7351},{""t"":""Alquilada"", ""u"":0, ""r"":312},{""t"":""En contrato anticrético"", ""u"":0, ""r"":6},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":3},{""t"":""Cedida por servicios"", ""u"":0, ""r"":131},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":177},{""t"":""Otra"", ""u"":0, ""r"":28}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":2879},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":12},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":163},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":2987},{""t"":""Pileta pública"", ""u"":0, ""r"":789},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":57},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":1121}]"
10703,Incahuasi,3209,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":222},{""t"":""A una cámara séptica"", ""u"":0, ""r"":27},{""t"":""A un pozo ciego"", ""u"":0, ""r"":220},{""t"":""A la calle"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":0, ""r"":2309}]","[{""t"":""Propia"", ""u"":0, ""r"":2505},{""t"":""Alquilada"", ""u"":0, ""r"":112},{""t"":""En contrato anticrético"", ""u"":0, ""r"":4},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":2},{""t"":""Cedida por servicios"", ""u"":0, ""r"":59},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":88},{""t"":""Otra"", ""u"":0, ""r"":9}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":1122},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":3},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":50},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":1289},{""t"":""Pileta pública"", ""u"":0, ""r"":173},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":2},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":140}]"
10704,Villa Charcas,3334,654,"[{""t"":""Al alcantarillado"", ""u"":372, ""r"":3},{""t"":""A una cámara séptica"", ""u"":2, ""r"":50},{""t"":""A un pozo ciego"", ""u"":10, ""r"":298},{""t"":""A la calle"", ""u"":0, ""r"":1},{""t"":""A la quebrada, río"", ""u"":1, ""r"":2},{""t"":""No tiene"", ""u"":192, ""r"":2544}]","[{""t"":""Propia"", ""u"":459, ""r"":2767},{""t"":""Alquilada"", ""u"":90, ""r"":20},{""t"":""En contrato anticrético"", ""u"":7, ""r"":1},{""t"":""En contrato anticrético y alquiler"", ""u"":1, ""r"":0},{""t"":""Cedida por servicios"", ""u"":5, ""r"":45},{""t"":""Prestada por parientes o amigos"", ""u"":13, ""r"":58},{""t"":""Otra"", ""u"":2, ""r"":7}]","[{""t"":""Cañería de red"", ""u"":525, ""r"":1002},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":1},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":58},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":15, ""r"":1333},{""t"":""Pileta pública"", ""u"":19, ""r"":199},{""t"":""Pozo o noria con bomba"", ""u"":5, ""r"":13},{""t"":""Pozo o noria sin bomba"", ""u"":13, ""r"":292}]"
10801,Villa Serrano,3254,1309,"[{""t"":""Al alcantarillado"", ""u"":884, ""r"":199},{""t"":""A una cámara séptica"", ""u"":3, ""r"":27},{""t"":""A un pozo ciego"", ""u"":14, ""r"":366},{""t"":""A la calle"", ""u"":1, ""r"":1},{""t"":""No tiene"", ""u"":133, ""r"":1568}]","[{""t"":""Propia"", ""u"":638, ""r"":1981},{""t"":""Alquilada"", ""u"":300, ""r"":95},{""t"":""En contrato anticrético"", ""u"":17, ""r"":4},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":27, ""r"":24},{""t"":""Prestada por parientes o amigos"", ""u"":48, ""r"":50},{""t"":""Otra"", ""u"":5, ""r"":6}]","[{""t"":""Cañería de red"", ""u"":984, ""r"":1424},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":1},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":15},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":16, ""r"":565},{""t"":""Pileta pública"", ""u"":34, ""r"":84},{""t"":""Pozo o noria con bomba"", ""u"":1, ""r"":8},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":64}]"
10901,Camataqui (Villa Abecia),1508,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":206},{""t"":""A una cámara séptica"", ""u"":0, ""r"":5},{""t"":""A un pozo ciego"", ""u"":0, ""r"":106},{""t"":""No tiene"", ""u"":0, ""r"":648}]","[{""t"":""Propia"", ""u"":0, ""r"":774},{""t"":""Alquilada"", ""u"":0, ""r"":74},{""t"":""En contrato anticrético"", ""u"":0, ""r"":3},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":0, ""r"":22},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":87},{""t"":""Otra"", ""u"":0, ""r"":4}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":563},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":1},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":362},{""t"":""Pileta pública"", ""u"":0, ""r"":37},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":1}]"
10902,Culpina,4306,933,"[{""t"":""Al alcantarillado"", ""u"":475, ""r"":37},{""t"":""A una cámara séptica"", ""u"":27, ""r"":77},{""t"":""A un pozo ciego"", ""u"":76, ""r"":957},{""t"":""A la calle"", ""u"":1, ""r"":3},{""t"":""A la quebrada, río"", ""u"":0, ""r"":2},{""t"":""No tiene"", ""u"":157, ""r"":2535}]","[{""t"":""Propia"", ""u"":488, ""r"":3302},{""t"":""Alquilada"", ""u"":150, ""r"":69},{""t"":""En contrato anticrético"", ""u"":12, ""r"":3},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":3},{""t"":""Cedida por servicios"", ""u"":12, ""r"":78},{""t"":""Prestada por parientes o amigos"", ""u"":59, ""r"":140},{""t"":""Otra"", ""u"":15, ""r"":16}]","[{""t"":""Cañería de red"", ""u"":693, ""r"":1689},{""t"":""Carro repartidor (aguatero)"", ""u"":1, ""r"":1},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":22},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":15, ""r"":1612},{""t"":""Pileta pública"", ""u"":22, ""r"":166},{""t"":""Pozo o noria con bomba"", ""u"":3, ""r"":29},{""t"":""Pozo o noria sin bomba"", ""u"":2, ""r"":92}]"
10903,Las Carreras,1331,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":104},{""t"":""A una cámara séptica"", ""u"":0, ""r"":89},{""t"":""A un pozo ciego"", ""u"":0, ""r"":353},{""t"":""A la quebrada, río"", ""u"":0, ""r"":4},{""t"":""No tiene"", ""u"":0, ""r"":512}]","[{""t"":""Propia"", ""u"":0, ""r"":832},{""t"":""Alquilada"", ""u"":0, ""r"":74},{""t"":""En contrato anticrético"", ""u"":0, ""r"":2},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":0, ""r"":43},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":100},{""t"":""Otra"", ""u"":0, ""r"":10}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":691},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":5},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":2},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":310},{""t"":""Pileta pública"", ""u"":0, ""r"":35},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":13},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":6}]"
11001,Villa Vaca Guzmán (Muyupampa),1924,1036,"[{""t"":""Al alcantarillado"", ""u"":719, ""r"":9},{""t"":""A una cámara séptica"", ""u"":14, ""r"":27},{""t"":""A un pozo ciego"", ""u"":101, ""r"":472},{""t"":""A la calle"", ""u"":6, ""r"":0},{""t"":""A la quebrada, río"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":92, ""r"":1091}]","[{""t"":""Propia"", ""u"":422, ""r"":1306},{""t"":""Alquilada"", ""u"":387, ""r"":80},{""t"":""En contrato anticrético"", ""u"":38, ""r"":5},{""t"":""En contrato anticrético y alquiler"", ""u"":4, ""r"":2},{""t"":""Cedida por servicios"", ""u"":25, ""r"":106},{""t"":""Prestada por parientes o amigos"", ""u"":47, ""r"":83},{""t"":""Otra"", ""u"":9, ""r"":18}]","[{""t"":""Cañería de red"", ""u"":899, ""r"":1137},{""t"":""Carro repartidor (aguatero)"", ""u"":1, ""r"":1},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":12},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":2, ""r"":337},{""t"":""Pileta pública"", ""u"":29, ""r"":89},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":8},{""t"":""Pozo o noria sin bomba"", ""u"":1, ""r"":16}]"
11002,Huacaya,701,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":1},{""t"":""A una cámara séptica"", ""u"":0, ""r"":6},{""t"":""A un pozo ciego"", ""u"":0, ""r"":250},{""t"":""No tiene"", ""u"":0, ""r"":346}]","[{""t"":""Propia"", ""u"":0, ""r"":544},{""t"":""Alquilada"", ""u"":0, ""r"":19},{""t"":""Cedida por servicios"", ""u"":0, ""r"":18},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":20},{""t"":""Otra"", ""u"":0, ""r"":2}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":415},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":128},{""t"":""Pileta pública"", ""u"":0, ""r"":31},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":12},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":17}]"
11003,Macharetí,2098,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":95},{""t"":""A una cámara séptica"", ""u"":0, ""r"":117},{""t"":""A un pozo ciego"", ""u"":0, ""r"":969},{""t"":""A la calle"", ""u"":0, ""r"":4},{""t"":""A la quebrada, río"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":0, ""r"":565}]","[{""t"":""Propia"", ""u"":0, ""r"":1431},{""t"":""Alquilada"", ""u"":0, ""r"":136},{""t"":""En contrato anticrético"", ""u"":0, ""r"":5},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":1},{""t"":""Cedida por servicios"", ""u"":0, ""r"":86},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":70},{""t"":""Otra"", ""u"":0, ""r"":22}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":818},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":124},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":84},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":543},{""t"":""Pileta pública"", ""u"":0, ""r"":54},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":80},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":48}]"
20101,La Paz,3019,246101,"[{""t"":""Al alcantarillado"", ""u"":205107, ""r"":104},{""t"":""A una cámara séptica"", ""u"":2732, ""r"":84},{""t"":""A un pozo ciego"", ""u"":1525, ""r"":237},{""t"":""A la calle"", ""u"":452, ""r"":2},{""t"":""A la quebrada, río"", ""u"":1063, ""r"":37},{""t"":""A un lago, laguna, curichi"", ""u"":12, ""r"":3},{""t"":""No tiene"", ""u"":12843, ""r"":2257}]","[{""t"":""Propia"", ""u"":119947, ""r"":2440},{""t"":""Alquilada"", ""u"":48876, ""r"":83},{""t"":""En contrato anticrético"", ""u"":22590, ""r"":4},{""t"":""En contrato anticrético y alquiler"", ""u"":1641, ""r"":1},{""t"":""Cedida por servicios"", ""u"":2783, ""r"":57},{""t"":""Prestada por parientes o amigos"", ""u"":22806, ""r"":127},{""t"":""Otra"", ""u"":5091, ""r"":12}]","[{""t"":""Cañería de red"", ""u"":207020, ""r"":549},{""t"":""Carro repartidor (aguatero)"", ""u"":1461, ""r"":68},{""t"":""Lago, laguna, curichi"", ""u"":64, ""r"":56},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":4864, ""r"":1408},{""t"":""Pileta pública"", ""u"":8001, ""r"":145},{""t"":""Pozo o noria con bomba"", ""u"":842, ""r"":62},{""t"":""Pozo o noria sin bomba"", ""u"":1482, ""r"":436}]"
20102,Palca,5287,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":68},{""t"":""A una cámara séptica"", ""u"":0, ""r"":36},{""t"":""A un pozo ciego"", ""u"":0, ""r"":878},{""t"":""A la calle"", ""u"":0, ""r"":6},{""t"":""A la quebrada, río"", ""u"":0, ""r"":47},{""t"":""No tiene"", ""u"":0, ""r"":3818}]","[{""t"":""Propia"", ""u"":0, ""r"":4435},{""t"":""Alquilada"", ""u"":0, ""r"":162},{""t"":""En contrato anticrético"", ""u"":0, ""r"":7},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":2},{""t"":""Cedida por servicios"", ""u"":0, ""r"":35},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":168},{""t"":""Otra"", ""u"":0, ""r"":44}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":2620},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":5},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":81},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":1348},{""t"":""Pileta pública"", ""u"":0, ""r"":485},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":19},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":295}]"
20103,Mecapaca,5712,0,"[{""t"":""Al alcantarillado"", ""u"":0, ""r"":395},{""t"":""A una cámara séptica"", ""u"":0, ""r"":549},{""t"":""A un pozo ciego"", ""u"":0, ""r"":1077},{""t"":""A la calle"", ""u"":0, ""r"":16},{""t"":""A la quebrada, río"", ""u"":0, ""r"":32},{""t"":""A un lago, laguna, curichi"", ""u"":0, ""r"":1},{""t"":""No tiene"", ""u"":0, ""r"":2768}]","[{""t"":""Propia"", ""u"":0, ""r"":4152},{""t"":""Alquilada"", ""u"":0, ""r"":212},{""t"":""En contrato anticrético"", ""u"":0, ""r"":23},{""t"":""En contrato anticrético y alquiler"", ""u"":0, ""r"":6},{""t"":""Cedida por servicios"", ""u"":0, ""r"":158},{""t"":""Prestada por parientes o amigos"", ""u"":0, ""r"":198},{""t"":""Otra"", ""u"":0, ""r"":89}]","[{""t"":""Cañería de red"", ""u"":0, ""r"":2135},{""t"":""Carro repartidor (aguatero)"", ""u"":0, ""r"":192},{""t"":""Lago, laguna, curichi"", ""u"":0, ""r"":14},{""t"":""Lluvia, río, vertiente, acequia"", ""u"":0, ""r"":1187},{""t"":""Pileta pública"", ""u"":0, ""r"":415},{""t"":""Pozo o noria con bomba"", ""u"":0, ""r"":71},{""t"":""Pozo o noria sin bomba"", ""u"":0, ""r"":824}]"
